200,Move,x=235, y=363,1.8100323677062988
201,Move,x=233, y=355,1.8200139999389648
202,Move,x=231, y=349,1.830012321472168
203,Move,x=230, y=345,1.840029001235962
204,Move,x=230, y=344,1.8499994277954102
205,Move,x=230, y=341,1.8499994277954102
206,Move,x=228, y=339,1.8600263595581055
207,Move,x=228, y=337,1.8700203895568848
208,Move,x=228, y=333,1.8800334930419922
209,Move,x=228, y=328,1.8800334930419922
210,Move,x=228, y=322,1.8900089263916016
211,Move,x=228, y=320,1.9000053405761719
212,Move,x=227, y=315,1.910027027130127
213,Move,x=226, y=311,1.9200003147125244
214,Move,x=225, y=306,1.9200003147125244
215,Move,x=224, y=302,1.9300134181976318
216,Move,x=222, y=297,1.9399983882904053
217,Move,x=221, y=295,1.9499964714050293
218,Move,x=220, y=294,1.9600000381469727
219,Move,x=219, y=293,1.9600000381469727
220,Move,x=219, y=292,1.9700007438659668
221,Move,x=218, y=292,1.9800176620483398
222,Move,x=217, y=290,1.9900176525115967
223,Move,x=217, y=290,2.0000550746917725
224,Move,x=215, y=288,2.0000550746917725
225,Move,x=214, y=286,2.0100152492523193
226,Move,x=213, y=282,2.020010232925415
227,Move,x=210, y=278,2.0300166606903076
228,Move,x=209, y=276,2.039999485015869
229,Move,x=209, y=274,2.039999485015869
230,Move,x=207, y=272,2.049996852874756
231,Move,x=207, y=270,2.0600171089172363
232,Move,x=207, y=268,2.07000470161438
233,Move,x=206, y=268,2.2200496196746826
234,Move,x=206, y=268,2.2200496196746826
235,Move,x=206, y=268,2.440004348754883
236,Move,x=206, y=268,2.4500131607055664
237,Click,x=206, y=268, button=Button.left, pressed=True,2.4500131607055664
238,Click,x=206, y=268, button=Button.left, pressed=False,2.5401790142059326
